#Ex-MESA profile, from P12_MESA_Profile.data
#[Mass]                  [Pressure]              [Temperature]           [Radius]                [Density]               [E_internal]            
7.7264878e+32           1.2354488e+15           1.3863024e+07           6.3840683e+09           6.2679885e-01           3.1999844e+15          
7.7264292e+32           1.2500684e+15           1.3903133e+07           6.3657815e+09           6.3239732e-01           3.2091331e+15          
7.7263705e+32           1.2648566e+15           1.3943353e+07           6.3475523e+09           6.3804297e-01           3.2182477e+15          
7.7263119e+32           1.2798153e+15           1.3983684e+07           6.3293805e+09           6.4373740e-01           3.2274289e+15          
7.7262532e+32           1.2949462e+15           1.4024125e+07           6.3112660e+09           6.4948037e-01           3.2366332e+15          
7.7261945e+32           1.3102515e+15           1.4064677e+07           6.2932084e+09           6.5527172e-01           3.2458596e+15          
7.7261359e+32           1.3257331e+15           1.4105341e+07           6.2752075e+09           6.6111404e-01           3.2551047e+15          
7.7260772e+32           1.3413929e+15           1.4146115e+07           6.2572632e+09           6.6700417e-01           3.2643889e+15          
7.7260186e+32           1.3572329e+15           1.4187001e+07           6.2393753e+09           6.7294675e-01           3.2736843e+15          
7.7259599e+32           1.3732551e+15           1.4227999e+07           6.2215435e+09           6.7893859e-01           3.2829955e+15          
7.7259013e+32           1.3894617e+15           1.4269108e+07           6.2037677e+09           6.8498229e-01           3.2923558e+15          
7.7258426e+32           1.4058547e+15           1.4310329e+07           6.1860476e+09           6.9107899e-01           3.3017535e+15          
7.7257840e+32           1.4224361e+15           1.4351662e+07           6.1683830e+09           6.9722537e-01           3.3111471e+15          
7.7257253e+32           1.4392081e+15           1.4393106e+07           6.1507738e+09           7.0342561e-01           3.3205947e+15          
7.7256667e+32           1.4561728e+15           1.4434663e+07           6.1332197e+09           7.0967942e-01           3.3300494e+15          
7.7256080e+32           1.4733324e+15           1.4476332e+07           6.1157206e+09           7.1598650e-01           3.3395196e+15          
7.7255494e+32           1.4993673e+15           1.4539003e+07           6.0982762e+09           7.2550960e-01           3.3538126e+15          
7.7254321e+32           1.5348821e+15           1.4623014e+07           6.0635495e+09           7.3845002e-01           3.3729208e+15          
7.7253148e+32           1.5621329e+15           1.4686359e+07           6.0290395e+09           7.4833590e-01           3.3873210e+15          
7.7252561e+32           1.5805084e+15           1.4728703e+07           6.0118659e+09           7.5497139e-01           3.3969650e+15          
7.7251975e+32           1.5990946e+15           1.4771158e+07           5.9947459e+09           7.6166573e-01           3.4066089e+15          
7.7251388e+32           1.6178939e+15           1.4813727e+07           5.9776793e+09           7.6841603e-01           3.4163124e+15          
7.7250802e+32           1.6369085e+15           1.4856408e+07           5.9606659e+09           7.7522356e-01           3.4260224e+15          
7.7250215e+32           1.6561410e+15           1.4899201e+07           5.9437055e+09           7.8208969e-01           3.4357649e+15          
7.7249629e+32           1.6755937e+15           1.4942108e+07           5.9267980e+09           7.8901402e-01           3.4455189e+15          
7.7249042e+32           1.6952691e+15           1.4985127e+07           5.9099431e+09           7.9599786e-01           3.4553229e+15          
7.7248456e+32           1.7151698e+15           1.5028259e+07           5.8931406e+09           8.0304176e-01           3.4651296e+15          
7.7247869e+32           1.7352981e+15           1.5071504e+07           5.8763905e+09           8.1014618e-01           3.4749837e+15          
7.7247283e+32           1.7556567e+15           1.5114861e+07           5.8596924e+09           8.1730806e-01           3.4848587e+15          
7.7246696e+32           1.7762482e+15           1.5158332e+07           5.8430462e+09           8.2453509e-01           3.4947346e+15          
7.7246110e+32           1.7970751e+15           1.5201915e+07           5.8264518e+09           8.3182237e-01           3.5046659e+15          
7.7245523e+32           1.8181400e+15           1.5245611e+07           5.8099089e+09           8.3917033e-01           3.5146166e+15          
7.7244936e+32           1.8394457e+15           1.5289420e+07           5.7934174e+09           8.4658317e-01           3.5245851e+15          
7.7244350e+32           1.8609947e+15           1.5333341e+07           5.7769771e+09           8.5405765e-01           3.5346069e+15          
7.7243763e+32           1.8936875e+15           1.5399392e+07           5.7605878e+09           8.6534795e-01           3.5496313e+15          
7.7242590e+32           1.9271311e+15           1.5465781e+07           5.7279603e+09           8.7686889e-01           3.5647249e+15          
7.7242004e+32           1.9496812e+15           1.5510153e+07           5.7117231e+09           8.8460234e-01           3.5748217e+15          
7.7241417e+32           1.9838923e+15           1.5576880e+07           5.6955361e+09           8.9628251e-01           3.5900454e+15          
7.7240244e+32           2.0305536e+15           1.5666299e+07           5.6633113e+09           9.1214826e-01           3.6103754e+15          
7.7239071e+32           2.0663519e+15           1.5733701e+07           5.6312856e+09           9.2426859e-01           3.6257288e+15          
7.7238485e+32           2.0904893e+15           1.5778748e+07           5.6153477e+09           9.3240692e-01           3.6359856e+15          
7.7237898e+32           2.1149017e+15           1.5823907e+07           5.5994590e+09           9.4061227e-01           3.6462796e+15          
7.7237312e+32           2.1395921e+15           1.5869178e+07           5.5836195e+09           9.4889142e-01           3.6565738e+15          
7.7236725e+32           2.1770494e+15           1.5937252e+07           5.5678290e+09           9.6139377e-01           3.6720974e+15          
7.7235552e+32           2.2281356e+15           1.6028465e+07           5.5363930e+09           9.7837917e-01           3.6928345e+15          
7.7234379e+32           2.2673269e+15           1.6097210e+07           5.5051511e+09           9.9136074e-01           3.7084447e+15          
7.7233793e+32           2.2937514e+15           1.6143152e+07           5.4896031e+09           1.0000728e+00           3.7189083e+15          
7.7233206e+32           2.3204764e+15           1.6189205e+07           5.4741032e+09           1.0088605e+00           3.7293935e+15          
7.7232620e+32           2.3475050e+15           1.6235370e+07           5.4586512e+09           1.0177255e+00           3.7398848e+15          
7.7232033e+32           2.3748406e+15           1.6281646e+07           5.4432470e+09           1.0266639e+00           3.7504059e+15          
7.7231447e+32           2.4024868e+15           1.6328033e+07           5.4278903e+09           1.0356809e+00           3.7609460e+15          
7.7230860e+32           2.4304468e+15           1.6374531e+07           5.4125811e+09           1.0447759e+00           3.7714958e+15          
7.7230274e+32           2.4587242e+15           1.6421141e+07           5.3973192e+09           1.0539472e+00           3.7820927e+15          
7.7229687e+32           2.4873225e+15           1.6467862e+07           5.3821044e+09           1.0631967e+00           3.7927266e+15          
7.7229101e+32           2.5162452e+15           1.6514694e+07           5.3669366e+09           1.0725251e+00           3.8033796e+15          
7.7228514e+32           2.5454960e+15           1.6561637e+07           5.3518156e+09           1.0819353e+00           3.8140192e+15          
7.7227927e+32           2.5750784e+15           1.6608692e+07           5.3367414e+09           1.0914244e+00           3.8247083e+15          
7.7227341e+32           2.6049962e+15           1.6655857e+07           5.3217137e+09           1.1009956e+00           3.8354397e+15          
7.7226754e+32           2.6352531e+15           1.6703134e+07           5.3067324e+09           1.1106506e+00           3.8461746e+15          
7.7226168e+32           2.6658527e+15           1.6750522e+07           5.2917973e+09           1.1203866e+00           3.8569297e+15          
7.7225581e+32           2.6967989e+15           1.6798021e+07           5.2769084e+09           1.1302054e+00           3.8677063e+15          
7.7224995e+32           2.7437438e+15           1.6869437e+07           5.2620654e+09           1.1450385e+00           3.8839385e+15          
7.7223822e+32           2.7917574e+15           1.6941186e+07           5.2325155e+09           1.1601720e+00           3.9001968e+15          
7.7223235e+32           2.8241287e+15           1.6989130e+07           5.2178096e+09           1.1703316e+00           3.9110944e+15          
7.7222649e+32           2.8568661e+15           1.7037186e+07           5.2031490e+09           1.1805801e+00           3.9219891e+15          
7.7222062e+32           2.8899736e+15           1.7085353e+07           5.1885337e+09           1.1909157e+00           3.9329032e+15          
7.7221476e+32           2.9234554e+15           1.7133631e+07           5.1739635e+09           1.2013391e+00           3.9438365e+15          
7.7220889e+32           2.9573156e+15           1.7182021e+07           5.1594382e+09           1.2118537e+00           3.9548247e+15          
7.7220303e+32           2.9915584e+15           1.7230522e+07           5.1449578e+09           1.2224548e+00           3.9658217e+15          
7.7219716e+32           3.0261879e+15           1.7279135e+07           5.1305221e+09           1.2331487e+00           3.9768474e+15          
7.7219130e+32           3.0612084e+15           1.7327860e+07           5.1161309e+09           1.2439330e+00           3.9879005e+15          
7.7218543e+32           3.0966242e+15           1.7376697e+07           5.1017841e+09           1.2548114e+00           3.9989553e+15          
7.7217957e+32           3.1503475e+15           1.7450120e+07           5.0874816e+09           1.2712400e+00           4.0156158e+15          
7.7216784e+32           3.2236038e+15           1.7548464e+07           5.0590078e+09           1.2935499e+00           4.0379217e+15          
7.7215611e+32           3.2985211e+15           1.7647259e+07           5.0307093e+09           1.3162278e+00           4.0603472e+15          
7.7214438e+32           3.3751364e+15           1.7746505e+07           5.0025846e+09           1.3393001e+00           4.0828733e+15          
7.7213265e+32           3.4534869e+15           1.7846203e+07           4.9746330e+09           1.3627784e+00           4.1054625e+15          
7.7212092e+32           3.5336111e+15           1.7946353e+07           4.9468533e+09           1.3866624e+00           4.1281597e+15          
7.7210918e+32           3.5950637e+15           1.8021806e+07           4.9192448e+09           1.4049140e+00           4.1451982e+15          
7.7210332e+32           3.6364927e+15           1.8072222e+07           4.9055049e+09           1.4171671e+00           4.1566147e+15          
7.7209745e+32           3.6783874e+15           1.8122751e+07           4.8918074e+09           1.4295260e+00           4.1680431e+15          
7.7209159e+32           3.7207529e+15           1.8173395e+07           4.8781522e+09           1.4419883e+00           4.1794699e+15          
7.7208572e+32           3.7635942e+15           1.8224152e+07           4.8645391e+09           1.4545596e+00           4.1909154e+15          
7.7207986e+32           3.8069167e+15           1.8275023e+07           4.8509681e+09           1.4672390e+00           4.2024345e+15          
7.7207399e+32           3.8507254e+15           1.8326009e+07           4.8374390e+09           1.4800258e+00           4.2139673e+15          
7.7206813e+32           3.8950259e+15           1.8377108e+07           4.8239516e+09           1.4929257e+00           4.2254592e+15          
7.7206226e+32           3.9622221e+15           1.8453930e+07           4.8105059e+09           1.5124022e+00           4.2428520e+15          
7.7205053e+32           4.0309340e+15           1.8531096e+07           4.7837379e+09           1.5322810e+00           4.2602517e+15          
7.7204467e+32           4.0772554e+15           1.8582655e+07           4.7704164e+09           1.5456213e+00           4.2718781e+15          
7.7203880e+32           4.1240958e+15           1.8634329e+07           4.7571361e+09           1.5590814e+00           4.2835643e+15          
7.7203294e+32           4.1714610e+15           1.8686119e+07           4.7438968e+09           1.5726536e+00           4.2952356e+15          
7.7202707e+32           4.2193567e+15           1.8738024e+07           4.7306984e+09           1.5863404e+00           4.3069167e+15          
7.7202121e+32           4.2677885e+15           1.8790046e+07           4.7175407e+09           1.6001447e+00           4.3186483e+15          
7.7201534e+32           4.3167624e+15           1.8842183e+07           4.7044238e+09           1.6140672e+00           4.3304026e+15          
7.7200948e+32           4.3662842e+15           1.8894436e+07           4.6913473e+09           1.6281074e+00           4.3422025e+15          
7.7200361e+32           4.4163599e+15           1.8946806e+07           4.6783113e+09           1.6422680e+00           4.3540063e+15          
7.7199775e+32           4.4669955e+15           1.8999292e+07           4.6653156e+09           1.6565500e+00           4.3658374e+15          
7.7199188e+32           4.5437980e+15           1.9078196e+07           4.6523601e+09           1.6781215e+00           4.3835998e+15          
7.7198015e+32           4.6485023e+15           1.9183870e+07           4.6265681e+09           1.7074231e+00           4.4074256e+15          
7.7196842e+32           4.7287940e+15           1.9263478e+07           4.6009353e+09           1.7298095e+00           4.4253050e+15          
7.7196256e+32           4.7829192e+15           1.9316667e+07           4.5881788e+09           1.7448357e+00           4.4372812e+15          
7.7195669e+32           4.8376482e+15           1.9369975e+07           4.5754618e+09           1.7599904e+00           4.4492585e+15          
7.7195083e+32           4.9206572e+15           1.9450114e+07           4.5627842e+09           1.7828782e+00           4.4673264e+15          
7.7193909e+32           5.0338173e+15           1.9557441e+07           4.5375454e+09           1.8139587e+00           4.4914596e+15          
7.7192736e+32           5.1205890e+15           1.9638295e+07           4.5124624e+09           1.8376935e+00           4.5096446e+15          
7.7192150e+32           5.2083267e+15           1.9719328e+07           4.4999794e+09           1.8615452e+00           4.5279450e+15          
7.7190977e+32           5.3279289e+15           1.9827857e+07           4.4751280e+09           1.8939582e+00           4.5523523e+15          
7.7189804e+32           5.5113451e+15           1.9991376e+07           4.4504299e+09           1.9432578e+00           4.5892143e+15          
7.7187458e+32           5.7030513e+15           2.0156360e+07           4.4014829e+09           1.9945853e+00           4.6261597e+15          
7.7186285e+32           5.8337084e+15           2.0266839e+07           4.3772396e+09           2.0292723e+00           4.6509073e+15          
7.7185112e+32           6.0340662e+15           2.0433294e+07           4.3531463e+09           2.0820316e+00           4.6883376e+15          
7.7182766e+32           6.2434545e+15           2.0601233e+07           4.3053984e+09           2.1369361e+00           4.7258576e+15          
7.7181593e+32           6.3861542e+15           2.0713690e+07           4.2817492e+09           2.1740474e+00           4.7510513e+15          
7.7180420e+32           6.5320284e+15           2.0826645e+07           4.2582464e+09           2.2117823e+00           4.7763624e+15          
7.7179247e+32           6.6811452e+15           2.0940101e+07           4.2348889e+09           2.2501607e+00           4.8017415e+15          
7.7178073e+32           6.8716819e+15           2.1082548e+07           4.2116759e+09           2.2988700e+00           4.8336933e+15          
7.7176314e+32           7.0685970e+15           2.1225941e+07           4.1771234e+09           2.3489773e+00           4.8657344e+15          
7.7175141e+32           7.2296222e+15           2.1341162e+07           4.1542679e+09           2.3896809e+00           4.8914642e+15          
7.7173968e+32           7.3942152e+15           2.1456891e+07           4.1315539e+09           2.4310632e+00           4.9173500e+15          
7.7172795e+32           7.5624525e+15           2.1573129e+07           4.1089805e+09           2.4731482e+00           4.9433273e+15          
7.7171622e+32           7.7774018e+15           2.1719065e+07           4.0865468e+09           2.5265603e+00           4.9759312e+15          
7.7169862e+32           7.9995176e+15           2.1865963e+07           4.0531543e+09           2.5814925e+00           5.0086944e+15          
7.7168689e+32           8.2265384e+15           2.2013507e+07           4.0310663e+09           2.6371833e+00           5.0416459e+15          
7.7166930e+32           8.4611139e+15           2.2162028e+07           3.9981884e+09           2.6944883e+00           5.0746255e+15          
7.7165757e+32           8.6529104e+15           2.2281371e+07           3.9764409e+09           2.7410258e+00           5.1011747e+15          
7.7164584e+32           8.8979362e+15           2.2431205e+07           3.9548284e+09           2.8000807e+00           5.1345463e+15          
7.7162824e+32           9.2017250e+15           2.2612186e+07           3.9226585e+09           2.8728318e+00           5.1747816e+15          
7.7161064e+32           9.6202029e+15           2.2855067e+07           3.8907872e+09           2.9719756e+00           5.2289341e+15          
7.7158132e+32           1.0117249e+16           2.3131274e+07           3.8383144e+09           3.0887778e+00           5.2902417e+15          
7.7155786e+32           1.0578636e+16           2.3378913e+07           3.7969239e+09           3.1959351e+00           5.3452802e+15          
7.7153440e+32           1.1060424e+16           2.3628688e+07           3.7560451e+09           3.3067019e+00           5.4007801e+15          
7.7151094e+32           1.1563481e+16           2.3880615e+07           3.7156717e+09           3.4211784e+00           5.4567008e+15          
7.7148748e+32           1.2088708e+16           2.4134713e+07           3.6757973e+09           3.5394868e+00           5.5130711e+15          
7.7146402e+32           1.2568501e+16           2.4358968e+07           3.6364157e+09           3.6466393e+00           5.5627217e+15          
7.7144642e+32           1.2993228e+16           2.4552431e+07           3.6072018e+09           3.7406357e+00           5.6055895e+15          
7.7142882e+32           1.3358749e+16           2.4714717e+07           3.5782590e+09           3.8212858e+00           5.6410987e+15          
7.7141709e+32           1.3582815e+16           2.4812523e+07           3.5591157e+09           3.8704428e+00           5.6625266e+15          
7.7141123e+32           1.3733802e+16           2.4877873e+07           3.5495891e+09           3.9034105e+00           5.6768885e+15          
7.7140536e+32           1.3924567e+16           2.4959739e+07           3.5400923e+09           3.9449137e+00           5.6949360e+15          
7.7139657e+32           1.4099034e+16           2.5033662e+07           3.5259024e+09           3.9827836e+00           5.7112071e+15          
7.7139217e+32           1.4216282e+16           2.5083025e+07           3.5188324e+09           4.0081550e+00           5.7220947e+15          
7.7138777e+32           1.4393571e+16           2.5157190e+07           3.5117788e+09           4.0463837e+00           5.7384610e+15          
7.7137897e+32           1.4633776e+16           2.5256401e+07           3.4977208e+09           4.0980164e+00           5.7604235e+15          
7.7137017e+32           1.4877861e+16           2.5355936e+07           3.4837281e+09           4.1502927e+00           5.7824097e+15          
7.7136137e+32           1.5125886e+16           2.5455797e+07           3.4698005e+09           4.2031859e+00           5.8044937e+15          
7.7135258e+32           1.5419917e+16           2.5572682e+07           3.4559375e+09           4.2656172e+00           5.8303490e+15          
7.7134085e+32           1.5763192e+16           2.5706849e+07           3.4375534e+09           4.3381815e+00           5.8599999e+15          
7.7132912e+32           1.6113858e+16           2.5841602e+07           3.4192829e+09           4.4119214e+00           5.8897701e+15          
7.7131739e+32           1.6472068e+16           2.5976946e+07           3.4011254e+09           4.4868812e+00           5.9197038e+15          
7.7130566e+32           1.6837975e+16           2.6112883e+07           3.3830802e+09           4.5630495e+00           5.9497034e+15          
7.7129393e+32           1.7211740e+16           2.6249417e+07           3.3651465e+09           4.6404696e+00           5.9798611e+15          
7.7128220e+32           1.7593523e+16           2.6386550e+07           3.3473236e+09           4.7191468e+00           6.0101409e+15          
7.7127046e+32           1.7983490e+16           2.6524286e+07           3.3296108e+09           4.7990919e+00           6.0405303e+15          
7.7125873e+32           1.8381807e+16           2.6662626e+07           3.3120074e+09           4.8803504e+00           6.0710893e+15          
7.7124700e+32           1.8788647e+16           2.6801575e+07           3.2945126e+09           4.9629271e+00           6.1017701e+15          
7.7123527e+32           1.9152241e+16           2.6923689e+07           3.2771258e+09           5.0364178e+00           6.1286879e+15          
7.7122648e+32           1.9468872e+16           2.7028704e+07           3.2641565e+09           5.1001567e+00           6.1518159e+15          
7.7121768e+32           1.9736944e+16           2.7116505e+07           3.2512472e+09           5.1539658e+00           6.1710955e+15          
7.7121181e+32           1.9953676e+16           2.7186900e+07           3.2426745e+09           5.1974020e+00           6.1864910e+15          
7.7120595e+32           2.0282223e+16           2.7292725e+07           3.2341284e+09           5.2630079e+00           6.2096238e+15          
7.7119422e+32           2.0617770e+16           2.7399013e+07           3.2171153e+09           5.3301957e+00           6.2324819e+15          
7.7118835e+32           2.0956869e+16           2.7505533e+07           3.2086492e+09           5.3976687e+00           6.2554748e+15          
7.7117662e+32           2.1534057e+16           2.7683840e+07           3.1917962e+09           5.5115927e+00           6.2943779e+15          
7.7115903e+32           2.2248875e+16           2.7899210e+07           3.1667116e+09           5.6516058e+00           6.3415270e+15          
7.7114143e+32           2.3048037e+16           2.8134056e+07           3.1418597e+09           5.8067231e+00           6.3930936e+15          
7.7112090e+32           2.4068374e+16           2.8425305e+07           3.1131549e+09           6.0027902e+00           6.4572108e+15          
7.7109451e+32           2.4937365e+16           2.8664269e+07           3.0766990e+09           6.1687446e+00           6.5095570e+15          
7.7108278e+32           2.5756444e+16           2.8885807e+07           3.0606612e+09           6.3233338e+00           6.5583609e+15          
7.7105932e+32           2.6752753e+16           2.9146510e+07           3.0288764e+09           6.5102766e+00           6.6156219e+15          
7.7104172e+32           2.7633831e+16           2.9371416e+07           3.0052955e+09           6.6741021e+00           6.6650411e+15          
7.7102413e+32           2.8391330e+16           2.9560048e+07           2.9819314e+09           6.8141437e+00           6.7064006e+15          
7.7101240e+32           2.9010047e+16           2.9711600e+07           2.9664756e+09           6.9278145e+00           6.7396694e+15          
7.7100067e+32           2.9641739e+16           2.9863799e+07           2.9511146e+09           7.0433957e+00           6.7729381e+15          
7.7098894e+32           3.0447893e+16           3.0054854e+07           2.9358480e+09           7.1901962e+00           6.8145162e+15          
7.7097134e+32           3.1279479e+16           3.0247111e+07           2.9131235e+09           7.3418519e+00           6.8554072e+15          
7.7095961e+32           3.1958645e+16           3.0401547e+07           2.8980932e+09           7.4657894e+00           6.8875271e+15          
7.7094788e+32           3.2478649e+16           3.0517836e+07           2.8831589e+09           7.5612149e+00           6.9108795e+15          
7.7094202e+32           3.2828912e+16           3.0595513e+07           2.8757286e+09           7.6256968e+00           6.9260840e+15          
7.7093615e+32           3.3182804e+16           3.0673338e+07           2.8683230e+09           7.6909877e+00           6.9410508e+15          
7.7093028e+32           3.3540359e+16           3.0751310e+07           2.8609423e+09           7.7568359e+00           6.9560947e+15          
7.7092442e+32           3.3901612e+16           3.0829430e+07           2.8535865e+09           7.8229213e+00           6.9713696e+15          
7.7091855e+32           3.4266600e+16           3.0907700e+07           2.8462552e+09           7.8891509e+00           6.9870014e+15          
7.7091269e+32           3.4819734e+16           3.1025334e+07           2.8389480e+09           7.9887169e+00           7.0109541e+15          
7.7090096e+32           3.5572545e+16           3.1182800e+07           2.8244041e+09           8.1229324e+00           7.0437569e+15          
7.7088923e+32           3.6533051e+16           3.1380421e+07           2.8099529e+09           8.2923499e+00           7.0855250e+15          
7.7087163e+32           3.7721605e+16           3.1619006e+07           2.7884454e+09           8.4998340e+00           7.1367016e+15          
7.7085404e+32           3.8742904e+16           3.1819035e+07           2.7671383e+09           8.6770493e+00           7.1796298e+15          
7.7084231e+32           3.9576791e+16           3.1979704e+07           2.7530446e+09           8.8208220e+00           7.2141038e+15          
7.7083058e+32           4.0427852e+16           3.2141017e+07           2.7390383e+09           8.9668024e+00           7.2487569e+15          
7.7081885e+32           4.1296422e+16           3.2302975e+07           2.7251189e+09           9.1150649e+00           7.2835961e+15          
7.7080712e+32           4.2182841e+16           3.2465578e+07           2.7112858e+09           9.2656851e+00           7.3185425e+15          
7.7079539e+32           4.3087454e+16           3.2628823e+07           2.6975383e+09           9.4187597e+00           7.3534933e+15          
7.7078366e+32           4.4010613e+16           3.2792710e+07           2.6838763e+09           9.5744457e+00           7.3884051e+15          
7.7077192e+32           4.4952678e+16           3.2957234e+07           2.6702992e+09           9.7329232e+00           7.4231848e+15          
7.7076019e+32           4.5914010e+16           3.3122386e+07           2.6568072e+09           9.8945543e+00           7.4575881e+15          
7.7074846e+32           4.7262842e+16           3.3350318e+07           2.6434005e+09           1.0121693e+01           7.5037205e+15          
7.7072794e+32           4.8533136e+16           3.3558721e+07           2.6201447e+09           1.0348663e+01           7.5357239e+15          
7.7071914e+32           4.9306900e+16           3.3683993e+07           2.6102725e+09           1.0495183e+01           7.5486335e+15          
7.7071034e+32           5.0092394e+16           3.3809433e+07           2.6004646e+09           1.0648758e+01           7.5578919e+15          
7.7070154e+32           5.0889757e+16           3.3935002e+07           2.5907251e+09           1.0808391e+01           7.5644274e+15          
7.7069275e+32           5.1496784e+16           3.4029266e+07           2.5810574e+09           1.0928098e+01           7.5705610e+15          
7.7068835e+32           5.1904495e+16           3.4092143e+07           2.5762496e+09           1.1006682e+01           7.5757691e+15          
7.7068395e+32           5.2520629e+16           3.4186519e+07           2.5714583e+09           1.1122559e+01           7.5855687e+15          
7.7067515e+32           5.3354431e+16           3.4312556e+07           2.5619225e+09           1.1272251e+01           7.6032221e+15          
7.7066635e+32           5.4130158e+16           3.4428308e+07           2.5524433e+09           1.1407873e+01           7.6216259e+15          
7.7065902e+32           5.4844110e+16           3.4533714e+07           2.5445847e+09           1.1531109e+01           7.6392740e+15          
7.7065169e+32           5.5783740e+16           3.4670979e+07           2.5367619e+09           1.1691610e+01           7.6629219e+15          
7.7063996e+32           5.6963162e+16           3.4840393e+07           2.5243184e+09           1.1891216e+01           7.6930161e+15          
7.7062823e+32           5.7940421e+16           3.4978425e+07           2.5119630e+09           1.2055430e+01           7.7179068e+15          
7.7062090e+32           5.8701413e+16           3.5084788e+07           2.5042850e+09           1.2182696e+01           7.7372076e+15          
7.7061357e+32           5.9471761e+16           3.5191332e+07           2.4966406e+09           1.2310992e+01           7.7566557e+15          
7.7060623e+32           6.0251567e+16           3.5298057e+07           2.4890295e+09           1.2440385e+01           7.7762111e+15          
7.7059890e+32           6.1040935e+16           3.5404959e+07           2.4814515e+09           1.2571022e+01           7.7957960e+15          
7.7059157e+32           6.1839970e+16           3.5512036e+07           2.4739064e+09           1.2702782e+01           7.8155342e+15          
7.7058424e+32           6.2567896e+16           3.5608561e+07           2.4663940e+09           1.2822578e+01           7.8332900e+15          
7.7057837e+32           6.3221256e+16           3.5694468e+07           2.4604075e+09           1.2929841e+01           7.8491070e+15          
7.7057251e+32           6.3880987e+16           3.5780481e+07           2.4544418e+09           1.3037998e+01           7.8648624e+15          
7.7056664e+32           6.4547144e+16           3.5866598e+07           2.4484968e+09           1.3147004e+01           7.8806586e+15          
7.7056078e+32           6.5556101e+16           3.5995925e+07           2.4425724e+09           1.3311700e+01           7.9043371e+15          
7.7054905e+32           6.6927640e+16           3.6168750e+07           2.4307851e+09           1.3535460e+01           7.9356075e+15          
7.7053732e+32           6.7976333e+16           3.6298642e+07           2.4190801e+09           1.3706661e+01           7.9587492e+15          
7.7053145e+32           6.8682227e+16           3.6385322e+07           2.4132586e+09           1.3821788e+01           7.9741089e+15          
7.7052559e+32           6.9394943e+16           3.6472083e+07           2.4074578e+09           1.3938080e+01           7.9892228e+15          
7.7051972e+32           7.0114540e+16           3.6558922e+07           2.4016777e+09           1.4055708e+01           8.0042213e+15          
7.7051386e+32           7.0841075e+16           3.6645832e+07           2.3959183e+09           1.4174960e+01           8.0188145e+15          
7.7050799e+32           7.1574607e+16           3.6732805e+07           2.3901799e+09           1.4297157e+01           8.0321906e+15          
7.7050213e+32           7.2592913e+16           3.6852455e+07           2.3844632e+09           1.4472254e+01           8.0473985e+15          
7.7049186e+32           7.3910778e+16           3.7004713e+07           2.3745148e+09           1.4733012e+01           8.0479240e+15          
7.7048160e+32           7.5155020e+16           3.7145423e+07           2.3646607e+09           1.5129157e+01           7.9688000e+15          
7.7047280e+32           7.6319782e+16           3.7274122e+07           2.3563721e+09           1.5582809e+01           7.8563971e+15          
7.7046400e+32           7.7500692e+16           3.7401367e+07           2.3482686e+09           1.6059076e+01           7.7410364e+15          
7.7045521e+32           7.8897142e+16           3.7548082e+07           2.3403516e+09           1.6630107e+01           7.6094490e+15          
7.7044348e+32           8.0521392e+16           3.7713319e+07           2.3300785e+09           1.7235134e+01           7.4927539e+15          
7.7043174e+32           8.1967248e+16           3.7856252e+07           2.3200793e+09           1.7681802e+01           7.4337165e+15          
7.7042295e+32           8.2908613e+16           3.7947560e+07           2.3127145e+09           1.7938105e+01           7.4110565e+15          
7.7041855e+32           8.3540161e+16           3.8008276e+07           2.3090674e+09           1.8099572e+01           7.4004383e+15          
7.7041415e+32           8.4493450e+16           3.8099145e+07           2.3054414e+09           1.8329699e+01           7.3902434e+15          
7.7040535e+32           8.5780479e+16           3.8219850e+07           2.2982467e+09           1.8609069e+01           7.3891982e+15          
7.7039655e+32           8.6866406e+16           3.8320120e+07           2.2911157e+09           1.8833460e+01           7.3927455e+15          
7.7039069e+32           8.7742339e+16           3.8400171e+07           2.2863941e+09           1.9012483e+01           7.3963023e+15          
7.7038482e+32           8.8735895e+16           3.8490040e+07           2.2816975e+09           1.9214336e+01           7.4007343e+15          
7.7037749e+32           8.9851202e+16           3.8589619e+07           2.2758616e+09           1.9440111e+01           7.4057982e+15          
7.7037016e+32           9.0977936e+16           3.8688906e+07           2.2700640e+09           1.9668244e+01           7.4108373e+15          
7.7036283e+32           9.2116167e+16           3.8787883e+07           2.2643043e+09           1.9898929e+01           7.4156440e+15          
7.7035550e+32           9.3150985e+16           3.8876664e+07           2.2585825e+09           2.0109155e+01           7.4197435e+15          
7.7034963e+32           9.4541908e+16           3.8994702e+07           2.2540323e+09           2.0392158e+01           7.4249715e+15          
7.7033790e+32           9.6426456e+16           3.9151118e+07           2.2450038e+09           2.0777227e+01           7.4310589e+15          
7.7032617e+32           9.8341268e+16           3.9306469e+07           2.2360715e+09           2.1171068e+01           7.4361226e+15          
7.7031444e+32           9.9800281e+16           3.9422100e+07           2.2272354e+09           2.1474204e+01           7.4387234e+15          
7.7030858e+32           1.0078064e+17           3.9498871e+07           2.2228538e+09           2.1679164e+01           7.4399653e+15          
7.7030271e+32           1.0176872e+17           3.9575310e+07           2.2184965e+09           2.1887449e+01           7.4405585e+15          
7.7029685e+32           1.0326246e+17           3.9689444e+07           2.2141638e+09           2.2205622e+01           7.4403775e+15          
7.7028512e+32           1.0528529e+17           3.9840108e+07           2.2055725e+09           2.2648932e+01           7.4359792e+15          
